fid,ID,type,number,suffix,nameStreet,irisCode,typ_loc,source
"10462",Address6188044378689767,Address,"16",,Rue Neuve Popincourt,"75111",entrance,ign
"10463",Address2288044375601962,Address,"56",,Rue de la Fontaine au Roi,"75111",entrance,ign
"10464",Address688044371811327,Address,"48",,Rue Servan,"75111",parcel,dgfip
"10465",Address6988044359394519,Address,"15",,Passage de la Main d'Or,"75111",entrance,ign
"10466",Address6088044356507486,Address,"38",,Avenue Philippe-auguste,"75111",parcel,dgfip
"10467",Address6488044356469442,Address,"36",,Avenue Philippe-auguste,"75111",parcel,dgfip
"10468",Address3188044356444154,Address,"35",,Avenue Philippe-auguste,"75111",entrance,ign
"10469",Address3888044355531569,Address,"15",,Avenue Philippe-auguste,"75111",parcel,dgfip
"10470",Address988044355149686,Address,"81",,Avenue Philippe-auguste,"75111",entrance,ign
"10471",Address2988044354532263,Address,"110",,Avenue Philippe-auguste,"75111",entrance,ign
"10472",Address3388044353925065,Address,"9",,Rue Camille Desmoulins,"75111",parcel,dgfip
"10473",Address8788044353532013,Address,"15",,Rue Camille Desmoulins,"75111",entrance,ign
"10474",Address4088044353478237,Address,"13",,Rue Camille Desmoulins,"75111",parcel,dgfip
"10475",Address5688044353149004,Address,"22",,Passage Courtois,"75111",parcel,dgfip
"10476",Address5388044352588386,Address,"60",,Rue de Malte,"75111",entrance,ign
"10477",Address8388044352325366,Address,"50",,Rue de Malte,"75111",entrance,ign
"10478",Address588044351981163,Address,"32",,Rue de Malte,"75111",parcel,dgfip
"10479",Address9888044348406163,Address,"58",,Rue de la Folie-méricourt,"75111",entrance,ign
"10480",Address8888044346641742,Address,"1",,Rue des Boulets,"75111",entrance,ign
"10481",Address3188044346182873,Address,"32",,Rue des Boulets,"75111",entrance,ign
"10482",Address5888044345831960,Address,"16",,Rue des Boulets,"75111",entrance,ign
"10483",Address388044343682649,Address,"30",,Rue du Général Guilhem,"75111",entrance,ign
"10484",Address6188044343038235,Address,"19",,Rue Chanzy,"75111",parcel,dgfip
"10485",Address5588044340173822,Address,"19",,Passage Saint-sébastien,"75111",parcel,dgfip
"10486",Address8988044339468900,Address,"7",,Cité Voltaire,"75111",entrance,ign
"10487",Address2388044334878623,Address,"5",,Rue Ternaux,"75111",parcel,dgfip
"10488",Address5088044333395768,Address,"3",,Passage Dudouy,"75111",entrance,ign
"10489",Address1788044331553761,Address,"5",,Rue Pihet,"75111",entrance,ign
"10490",Address3788044329231336,Address,"92",,Boulevard Beaumarchais,"75111",entrance,ign
"10491",Address1788044326936588,Address,"168",,Rue Saint-maur,"75111",entrance,ign
"10492",Address2788044324963885,Address,"53",,Rue Saint-maur,"75111",entrance,ign
"10493",Address2388044321022870,Address,"1",BIS,Cité Griset,"75111",parcel,dgfip
"10494",Address3188044317907531,Address,"26",,Cité Industrielle,"75111",entrance,ign
"10495",Address8588044316466631,Address,"27",,Rue Saint-sébastien,"75111",entrance,ign
"10496",Address1288044314589344,Address,"56",,Rue de Montreuil,"75111",entrance,ign
"10497",Address888044310265604,Address,"24",,Rue Godefroy Cavaignac,"75111",parcel,dgfip
"10498",Address8288044309866732,Address,"10",,Rue Godefroy Cavaignac,"75111",entrance,ign
"10499",Address1988044308663218,Address,"197",,Boulevard Voltaire,"75111",entrance,ign
"10500",Address1288044308098326,Address,"77",,Boulevard Voltaire,"75111",entrance,ign
"10501",Address4188044308085504,Address,"100",,Boulevard Voltaire,"75111",entrance,ign
"10502",Address3888044307907861,Address,"1",,Boulevard Voltaire,"75111",entrance,ign
"10503",Address1188044306113641,Address,"56",,Boulevard Voltaire,"75111",parcel,dgfip
"10504",Address6388044303684402,Address,"294",,Boulevard Voltaire,"75111",entrance,ign
"10505",Address7388044302408074,Address,"118",,Boulevard Voltaire,"75111",parcel,dgfip
"10506",Address5988044301946863,Address,"5",,Rue de Belfort,"75111",parcel,dgfip
"10507",Address088044300540912,Address,"7",BIS,Rue Léchevin,"75111",parcel,dgfip
"10508",Address4088044296274960,Address,"2",,Rue du Dahomey,"75111",entrance,ign
"10509",Address7488044295232222,Address,"10",,Rue Robert et Sonia Delaunay,"75111",entrance,ign
"10510",Address4788044294338767,Address,"23",,Passage Alexandrine,"75111",entrance,ign
"10511",Address7388044292576274,Address,"4",,Cité Beauharnais,"75111",entrance,ign
"10512",Address8088044291720251,Address,"33",,Rue Trousseau,"75111",entrance,ign
"10513",Address4088044290441967,Address,"87",,Rue de la Roquette,"75111",entrance,ign
"10514",Address1688044290268087,Address,"85",,Rue de la Roquette,"75111",entrance,ign
"10515",Address788044284738607,Address,"153",,Rue Amelot,"75111",parcel,dgfip
"10516",Address4488044283810843,Address,"5",,Rue Amelot,"75111",entrance,ign
"10517",Address1388044276521999,Address,"99",,Avenue de la République,"75111",parcel,dgfip
"10518",Address4588044271632841,Address,"86",,Boulevard Richard Lenoir,"75111",entrance,ign
"10519",Address1088044269503426,Address,"7",BIS,Rue Popincourt,"75111",entrance,ign
"10520",Address988044269004078,Address,"43",,Rue Popincourt,"75111",entrance,ign
"10521",Address7888044268751774,Address,"8",,Rue Pétion,"75111",parcel,dgfip
"10522",Address2588044267844679,Address,"19",,Rue Pétion,"75111",entrance,ign
"10523",Address8488044264584928,Address,"158",,Rue Oberkampf,"75111",entrance,ign
"10524",Address3488044262886865,Address,"122",,Rue Oberkampf,"75111",entrance,ign
"10525",Address1288044261772340,Address,"176",,Rue de Charonne,"75111",entrance,ign
"10526",Address3088044260502873,Address,"75",,Rue de Charonne,"75111",entrance,ign
"10527",Address5788044259956232,Address,"64",,Rue de Charonne,"75111",entrance,ign
"10528",Address3588044258361664,Address,"32",,Rue de Charonne,"75111",entrance,ign
"10529",Address8388044250269955,Address,"1",,RUE DU CHEVET,"75111",entrance,ign
"10530",Address6288044244617376,Address,"285",,RUE DU FAUBOURG SAINT ANTOINE,"75111",parcel,dgfip
"10531",Address5888044242570357,Address,"23",,RUE DU FAUBOURG SAINT ANTOINE,"75111",parcel,dgfip
"10532",Address1688044241499087,Address,"58",,PASSAGE DU BUREAU,"75111",parcel,dgfip
"10533",Address8688044419509039,Address,"75",,Rue Jean-pierre Timbaud,"75111",parcel,dgfip
"10534",Address6388044417658547,Address,"14",BIS,Rue Guénot,"75111",parcel,dgfip
"10535",Address7088044416542341,Address,"88",,Avenue Parmentier,"75111",parcel,dgfip
"10536",Address8488044414526761,Address,"118",,Avenue Parmentier,"75111",entrance,ign
"10537",Address9488044410565561,Address,"5",,Rue Neuve des Boulets,"75111",parcel,dgfip
"10538",Address4988044409326341,Address,"9",,Avenue Jean Aicard,"75111",entrance,ign
"10539",Address4688044408030656,Address,"20",,Cité Popincourt,"75111",entrance,ign
"10540",Address1888044406138471,Address,"44",,Rue Richard Lenoir,"75111",entrance,ign
"10541",Address7088044403301559,Address,"8",,Impasse du Bureau,"75111",entrance,ign
"10542",Address988044398943358,Address,"5",,Rue du Chemin Vert,"75111",entrance,ign
"10543",Address7688044395732414,Address,"115",,Rue du Chemin Vert,"75111",parcel,dgfip
"10544",Address488044394284857,Address,"20",,Rue Saint-sabin,"75111",entrance,ign
"10545",Address088044393779957,Address,"17",,Rue de Nice,"75111",entrance,ign
"10546",Address1888044389552227,Address,"6",BIS,Rue Pache,"75111",parcel,dgfip
"10547",Address2488044389108386,Address,"1",,Rue Pache,"75111",entrance,ign
"10548",Address1788044387069988,Address,"3",,Rue Moret,"75111",entrance,ign
"10549",Address1888044384291572,Address,"15",,Rue Léon Frot,"75111",entrance,ign
"10550",Address8188044380686080,Address,"60",,Rue de la Folie-régnault,"75111",parcel,dgfip
"10551",Address8688044378556860,Address,"11",,Rue Neuve Popincourt,"75111",entrance,ign
"10552",Address7488044377903662,Address,"23",,Rue Paul Bert,"75111",parcel,dgfip
"10553",Address3488044375138827,Address,"3",,Rue de la Fontaine au Roi,"75111",entrance,ign
"10554",Address2788044375111131,Address,"29",,Rue de la Fontaine au Roi,"75111",parcel,dgfip
"10555",Address5588044373208698,Address,"17",,Rue des Bluets,"75111",parcel,dgfip
"10556",Address9388044360730279,Address,"3",,Passage Lisa,"75111",entrance,ign
"10557",Address5388044357726158,Address,"14",,Rue Mercoeur,"75111",entrance,ign
"10558",Address7088044357333147,Address,"69",,Avenue Philippe-auguste,"75111",entrance,ign
"10559",Address5688044357149456,Address,"62",,Avenue Philippe-auguste,"75111",parcel,dgfip
"10560",Address588044356351170,Address,"30",BIS,Avenue Philippe-auguste,"75111",entrance,ign
"10561",Address2388044355201034,Address,"82",,Avenue Philippe-auguste,"75111",entrance,ign
"10562",Address6188044355044564,Address,"126",,Avenue Philippe-auguste,"75111",parcel,dgfip
"10563",Address7688044351586128,Address,"8",,Place de la Bastille,"75111",entrance,ign
"10564",Address5988044350532376,Address,"7",,Rue Dranem,"75111",entrance,ign
"10565",Address3988044349441346,Address,"99",,Rue de la Folie-méricourt,"75111",entrance,ign
"10566",Address3688044345190341,Address,"9",,Passage Turquetil,"75111",parcel,dgfip
"10567",Address4188044344929648,Address,"12",,Passage Turquetil,"75111",parcel,dgfip
"10568",Address2188044343596319,Address,"28",,Rue du Général Guilhem,"75111",parcel,dgfip
"10569",Address4388044342289664,Address,"30",,Rue Chanzy,"75111",entrance,ign
"10570",Address2588044342103040,Address,"25",,Rue Chanzy,"75111",entrance,ign
"10571",Address3388044340628353,Address,"16",,Rue Bréguet,"75111",parcel,dgfip
"10572",Address1888044340251747,Address,"23",,Passage Saint-sébastien,"75111",parcel,dgfip
"10573",Address4988044340211756,Address,"20",,Passage Saint-sébastien,"75111",entrance,ign
"10574",Address1688044340136086,Address,"17",,Passage Saint-sébastien,"75111",parcel,dgfip
"10575",Address4388044339481461,Address,"7",BIS,Cité Voltaire,"75111",entrance,ign
"10576",Address5488044335601004,Address,"5",,Rue Merlin,"75111",entrance,ign
"10577",Address9888044334943203,Address,"8",,Rue Ternaux,"75111",entrance,ign
"10578",Address4288044333413764,Address,"3",,Passage Dudouy,"75111",parcel,dgfip
"10579",Address1988044332705234,Address,"12",,Rue Duranti,"75111",entrance,ign
"10580",Address988044332269462,Address,"22",,Cité Dupont,"75111",entrance,ign
"10581",Address288044331682830,Address,"10",,Passage Piver,"75111",entrance,ign
"10582",Address8988044330475967,Address,"1",,Rue Froment,"75111",entrance,ign
"10583",Address988044329296911,Address,"96",,Boulevard Beaumarchais,"75111",entrance,ign
"10584",Address2388044328469964,Address,"38",,Boulevard Beaumarchais,"75111",parcel,dgfip
"10585",Address1288044326125756,Address,"8",,Rue Saint-maur,"75111",parcel,dgfip
"10586",Address7788044322501929,Address,"15",,Boulevard de Ménilmontant,"75111",entrance,ign
"10587",Address7888044320004013,Address,"7",,Passage Saint-ambroise,"75111",entrance,ign
"10588",Address2988044319463272,Address,"35",,Rue Emile Lepeu,"75111",entrance,ign
"10589",Address2788044315744435,Address,"36",,Rue de l'Orillon,"75111",parcel,dgfip
"10590",Address5788044312117846,Address,"5",,Boulevard Jules Ferry,"75111",entrance,ign
"10591",Address4888044311608912,Address,"11",,Boulevard Jules Ferry,"75111",entrance,ign
"10592",Address8388044311448329,Address,"5",,Rue de Mont Louis,"75111",entrance,ign
"10593",Address9588044311299627,Address,"15",,Rue de Mont Louis,"75111",parcel,dgfip
"10594",Address088044309916371,Address,"12",,Rue Godefroy Cavaignac,"75111",parcel,dgfip
"10595",Address7488044309804459,Address,"290",,Boulevard Voltaire,"75111",parcel,dgfip
"10596",Address9388044308522706,Address,"273",,Boulevard Voltaire,"75111",entrance,ign
"10597",Address2888044307205192,Address,"257",,Boulevard Voltaire,"75111",entrance,ign
"10598",Address4988044303632397,Address,"215",BIS,Boulevard Voltaire,"75111",parcel,dgfip
"10599",Address6888044301233384,Address,"31",,Passage de Ménilmontant,"75111",entrance,ign
"10600",Address9988044300291855,Address,"2",,Rue Japy,"75111",parcel,dgfip
"10601",Address1188044299323162,Address,"1",BIS,Cité Durmar,"75111",parcel,dgfip
"10602",Address7188044298837636,Address,"13",,Rue Sedaine,"75111",entrance,ign
"10603",Address9588044298403992,Address,"80",,Rue Sedaine,"75111",entrance,ign
"10604",Address4388044295503131,Address,"27",,Rue Robert et Sonia Delaunay,"75111",entrance,ign
"10605",Address8088044294933460,Address,"6",,Rue de Candie,"75111",entrance,ign
"10606",Address2388044292188250,Address,"2",,Villa du Clos de Malevart,"75111",parcel,dgfip
"10607",Address9388044292110490,Address,"8",,Rue Trousseau,"75111",entrance,ign
"10608",Address8888044291113474,Address,"141",,Rue de la Roquette,"75111",entrance,ign
"10609",Address6888044290507960,Address,"88",,Rue de la Roquette,"75111",parcel,dgfip
"10610",Address3888044290078948,Address,"79",,Rue de la Roquette,"75111",entrance,ign
"10611",Address8988044289625492,Address,"63",,Rue de la Roquette,"75111",entrance,ign
"10612",Address188044288607538,Address,"161",,Rue de la Roquette,"75111",parcel,dgfip
"10613",Address4588044287530308,Address,"26",,Rue de la Roquette,"75111",entrance,ign
"10614",Address8688044284952859,Address,"78",,Rue Amelot,"75111",parcel,dgfip
"10615",Address8588044282754941,Address,"27",,Rue Amelot,"75111",entrance,ign
"10616",Address8788044281758450,Address,"14",,Rue Saint-ambroise,"75111",parcel,dgfip
"10617",Address488044281047738,Address,"5",,Allée du Philosophe,"75111",entrance,ign
"10618",Address2988044280748349,Address,"49",,Rue Alexandre Dumas,"75111",parcel,dgfip
"10619",Address6388044279822730,Address,"9",,Rue Alexandre Dumas,"75111",entrance,ign
"10620",Address5888044278164959,Address,"65",,Avenue de la République,"75111",entrance,ign
"10621",Address6888044278002957,Address,"59",,Avenue de la République,"75111",entrance,ign
"10622",Address1188044276495167,Address,"98",BIS,Avenue de la République,"75111",entrance,ign
"10623",Address3288044274977016,Address,"17",,Rue Saint-bernard,"75111",entrance,ign
"10624",Address5188044270908308,Address,"8",BIS,Rue de Tunis,"75111",entrance,ign
"10625",Address8688044268765958,Address,"9",,Rue Pétion,"75111",parcel,dgfip
"10626",Address9988044267570766,Address,"25",,Rue Alphonse Baudin,"75111",entrance,ign
"10627",Address3688044260360946,Address,"72",,Rue de Charonne,"75111",parcel,dgfip
"10628",Address1088044259385227,Address,"56",,Rue de Charonne,"75111",entrance,ign
"10629",Address9188044259272805,Address,"54",,Rue de Charonne,"75111",entrance,ign
"10630",Address8088044258188083,Address,"116",,Rue de Charonne,"75111",parcel,dgfip
"10631",Address9788044257946805,Address,"109",,Rue de Charonne,"75111",parcel,dgfip
"10632",Address2088044257658405,Address,"8",,Rue Henri Ranvier,"75111",entrance,ign
"10633",Address2788044257344373,Address,"14",,Rue Henri Ranvier,"75111",entrance,ign
"10634",Address5788044257231941,Address,"10",,Rue Henri Ranvier,"75111",entrance,ign
"10635",Address4088044251355838,Address,"3",,IMPASSE DE MONT LOUIS,"75111",entrance,ign
"10636",Address4688044250162582,Address,"7",,RUE FRANCOIS DE NEUFCHATEAU,"75111",parcel,dgfip
"10637",Address8488044250134592,Address,"5",,RUE FRANCOIS DE NEUFCHATEAU,"75111",entrance,ign
"10638",Address7588044249736103,Address,"77",A,RUE DU FAUBOURG SAINT ANTOINE,"75111",entrance,ign
"10639",Address7988044421438089,Address,"1",,Passage Saint-pierre-amelot,"75111",entrance,ign
"10640",Address8088044416517512,Address,"16",BIS,Avenue Parmentier,"75111",parcel,dgfip
"10641",Address7588044415426452,Address,"133",,Avenue Parmentier,"75111",entrance,ign
"10642",Address3388044412605154,Address,"54",,Rue du Faubourg du Temple,"75111",entrance,ign
"10643",Address7188044412051145,Address,"120",,Rue du Faubourg du Temple,"75111",entrance,ign
"10644",Address5588044410127885,Address,"16",,Rue Neuve des Boulets,"75111",entrance,ign
"10645",Address3388044409678813,Address,"21",,Rue Lacharrière,"75111",entrance,ign
"10646",Address7188044409276108,Address,"6",,Avenue Jean Aicard,"75111",parcel,dgfip
"10647",Address6488044408313029,Address,"11",,Impasse Daunay,"75111",entrance,ign
"10648",Address5488044408043694,Address,"22",,Cité Popincourt,"75111",entrance,ign
"10649",Address1388044407961562,Address,"2",,Cité Popincourt,"75111",parcel,dgfip
"10650",Address588044406606359,Address,"10",,Rue Plichon,"75111",entrance,ign
"10651",Address4688044406303344,Address,"50",,Rue Richard Lenoir,"75111",entrance,ign
"10652",Address6288044406278684,Address,"5",,Rue Richard Lenoir,"75111",entrance,ign
"10653",Address4888044400520467,Address,"160",,Avenue Ledru Rollin,"75111",entrance,ign
"10654",Address6288044399580106,Address,"116",,Avenue Ledru Rollin,"75111",parcel,dgfip
"10655",Address1488044399283373,Address,"101",,Avenue Ledru Rollin,"75111",parcel,dgfip
"10656",Address388044398815991,Address,"44",,Rue du Chemin Vert,"75111",parcel,dgfip
"10657",Address1288044397644340,Address,"92",,Rue du Chemin Vert,"75111",entrance,ign
"10658",Address8488044396607468,Address,"77",,Rue du Chemin Vert,"75111",entrance,ign
"10659",Address4888044394157380,Address,"13",,Rue Saint-sabin,"75111",parcel,dgfip
"10660",Address4388044391956348,Address,"3",,Boulevard de Charonne,"75111",parcel,dgfip
"10661",Address5388044390110008,Address,"2",BIS,Rue des Taillandiers,"75111",parcel,dgfip
"10662",Address6188044388889528,Address,"13",,Rue Chevreul,"75111",parcel,dgfip
